country,message_id,message_combination,target_topic,target_position,target_group,target_message,target_constraint_gender,sender_scope,sender_message,sender_category,sender_hatescore
tur,tur-mssge-119,racism-right-meme-personal-1,racism,right,Racists,"Irkçılık bartılmış, balon bir meseledir.",NA,personal,racism_r_personal.jpeg,meme,1
tur,tur-mssge-120,veganism-left-opinion-group-1,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,group,Sağlığımız için hepimiz et tüketmeliyiz.,opinion,1
tur,tur-mssge-121,veganism-left-opinion-group-2,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,group,"Veganların çocuk sahibi olması kanunen yasaklanmalı, çocuğa karşı şiddet bu!",opinion,2
tur,tur-mssge-122,veganism-left-insult-group-1,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,group,Veganların cahil züppelerden ibaret.,insult,1
tur,tur-mssge-123,veganism-left-insult-personal-1,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,personal,Sen cahil bir züppesin.,insult,1
tur,tur-mssge-124,veganism-left-insult-group-2,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,group,Veganlar bir avuç pasaklı hipiden ibaret!,insult,2
tur,tur-mssge-125,veganism-left-insult-personal-2,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,personal,Sen pasaklı bir hipisin!,insult,2
tur,tur-mssge-126,veganism-left-threat-group-1,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,group,Veganlara zorla et yedirilmeli.,threat,1
tur,tur-mssge-127,veganism-left-threat-personal-1,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,personal,Sana zorla hamburger yedirmeliyim.,threat,1
tur,tur-mssge-128,veganism-left-threat-group-2,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,group,Veganların boyunlarına ilmek geçirip dana gibi kesmek gerek!,threat,2
tur,tur-mssge-129,veganism-left-threat-personal-2,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,personal,Umarım biri seni dana gibi keser!,threat,2
tur,tur-mssge-130,veganism-left-mocking-group-1,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,group,"Veganlar çenelerini kaparsa kafamız rahatlayacak, haha",mocking,1
tur,tur-mssge-131,veganism-left-mocking-personal-1,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,personal,Senin yemediğin her hamburger için ben iki tane yiyeceğim! Haha,mocking,1
tur,tur-mssge-132,veganism-left-meme-group-1,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,group,vegans_l_group.jpeg,meme,1
tur,tur-mssge-133,veganism-left-meme-personal-1,veganism,left,Vegans,Herkes vegan olsaydı her şey daha güzel olurdu.,NA,personal,vegans_l_personal.jpeg,meme,1
tur,tur-mssge-134,veganism-right-opinion-group-1,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,group,"Çocuklara et yedirmeyi durdurmalıyız, bu onlar için çok kötü",opinion,1
tur,tur-mssge-135,veganism-right-opinion-group-2,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,group,Et yiyenleri cinayetten içeri almak gerek!,opinion,2
tur,tur-mssge-136,veganism-right-insult-group-1,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,group,Et yiyenler gerçekten iğrenç.,insult,1
tur,tur-mssge-137,veganism-right-insult-personal-1,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,personal,"İğrençsin, et yiyici.",insult,1
tur,tur-mssge-138,veganism-right-insult-group-2,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,group,Et yiyenler ilkel mağara adamlarından ibaret!,insult,2
tur,tur-mssge-139,veganism-right-insult-personal-2,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,personal,"Mağarana geri dön, et yiyici!",insult,2
tur,tur-mssge-140,veganism-right-threat-group-1,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,group,Et yiyenleri ahıra kapatmak gerek,threat,1
tur,tur-mssge-141,veganism-right-threat-personal-1,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,personal,Umarım biri seni ahıra kapatır,threat,1
tur,tur-mssge-142,veganism-right-threat-group-2,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,group,Et yiyicilerin etlerinin kesilip satılması gerek!,threat,2
tur,tur-mssge-143,veganism-right-threat-personal-2,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,personal,Umarım biri senin etlerini keser de satar!,threat,2
tur,tur-mssge-144,veganism-right-mocking-group-1,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,group,"Ha, evet, et yasaklayan şu yasalar... Bir saniye, bu hiçbir zaman gerçekleşmedi.",mocking,1
tur,tur-mssge-145,veganism-right-mocking-personal-1,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,personal,"Aaa, birileri kocaman, vahşi veganlar tarafından tehdide uğradığını mı hissediyor? Haha",mocking,1
tur,tur-mssge-146,veganism-right-meme-group-1,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,group,vegans_r_group.jpeg,meme,1
tur,tur-mssge-147,veganism-right-meme-personal-1,veganism,right,Meat-eaters,Et yemek benim hakkım.,NA,personal,vegans_r_personal.jpeg,meme,1
tur,tur-mssge-148,climatechange-left-opinion-group-1,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,group,İklim yaygaracılarının ortalığa yalanlar saçması engellenmeli,opinion,1
tur,tur-mssge-149,climatechange-left-opinion-group-2,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,group,İklim yaygaracılarının ülkeden kovulması gerek!,opinion,2
tur,tur-mssge-150,climatechange-left-insult-group-1,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,group,İlkim yaygaracıları naif gerizekalılardan ibaret.,insult,1
tur,tur-mssge-151,climatechange-left-insult-personal-1,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,personal,"Sen naif, yaygaracı bir gerizekalısın.",insult,1
tur,tur-mssge-152,climatechange-left-insult-group-2,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,group,"İklim yaygaracıları ekonomiye düşman, pislik ağaç kucaklayıcılardan ibaret!",insult,2
tur,tur-mssge-153,climatechange-left-insult-personal-2,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,personal,Sensin ekonomi düşmanı pislik ağaç kucaklayıcı!,insult,2
tur,tur-mssge-154,climatechange-left-threat-group-1,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,group,İklim yaygaracılarını evire çevire dövmek gerek.,threat,1
tur,tur-mssge-155,climatechange-left-threat-personal-1,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,personal,Senin evire çevire dövülmen lazım.,threat,1
tur,tur-mssge-156,climatechange-left-threat-group-2,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,group,İklim yaygaracılarının benzinli arabayla ezilmesi gerek!,threat,2
tur,tur-mssge-157,climatechange-left-threat-personal-2,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,personal,Seni arabamla ezmek isterim aslında!,threat,2
tur,tur-mssge-158,climatechange-left-mocking-group-1,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,group,Eveti hepimizi biraz güzel hava yüzünden öleceğiz..,mocking,1
tur,tur-mssge-159,climatechange-left-mocking-personal-1,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,personal,"Ooo, birileri biraz terlemekten korkuyor!!!",mocking,1
tur,tur-mssge-160,climatechange-left-meme-group-1,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,group,climate_l_group.jpeg,meme,1
tur,tur-mssge-161,climatechange-left-meme-personal-1,climatechange,left,Climate alarmists,İklim değişikliği insanlığa yönelik asli bir tehdit.,NA,personal,climate_l_personal.jpeg,meme,1
tur,tur-mssge-162,climatechange-right-opinion-group-1,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,group,İklim şüphecilerinin ortaya yalanlar saçmasının engellenmesi gerek.,opinion,1
tur,tur-mssge-163,climatechange-right-opinion-group-2,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,group,İklim şüphecilerinin ülkeden kovulması gerek.,opinion,2
tur,tur-mssge-164,climatechange-right-insult-group-1,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,group,İklim şüphecileri bilimi takip edemeyecek kadar aptal.,insult,1
tur,tur-mssge-165,climatechange-right-insult-personal-1,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,personal,Sen bilimi takip edemeyecek kadar aptalsın.,insult,1
tur,tur-mssge-166,climatechange-right-insult-group-2,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,group,İklim şüphecileri bilimi takip edemiyor çünkü beyinleri çok küçük!,insult,2
tur,tur-mssge-167,climatechange-right-insult-personal-2,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,personal,"Gerizekalı, beynin bilimi takip etmek için çok küçük!",insult,2
tur,tur-mssge-168,climatechange-right-threat-group-1,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,group,İklim şüphecilerine yumruk yoluyla biraz akıl-fikir zerk edilmeli.,threat,1
tur,tur-mssge-169,climatechange-right-threat-personal-1,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,personal,Sana yumruk yoluyla biraz akıl-fikir vermek isterim.,threat,1
tur,tur-mssge-170,climatechange-right-threat-group-2,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,group,Gezegeni kurtarmak için iklim şüphecilerini öldürmek gerek!,threat,2
tur,tur-mssge-171,climatechange-right-threat-personal-2,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,personal,Gezegeni kurtarmanın en iyi yolu seni öldürmekten geçer!,threat,2
tur,tur-mssge-172,climatechange-right-mocking-group-1,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,group,"Hmm, bence iklim şüphecilerine gereğinden fazla önem veriliyor, haha",mocking,1
tur,tur-mssge-173,climatechange-right-mocking-personal-1,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,personal,"Tabi, birbiriyle uzlaşan bilimsel görüşler yerine seni dinleyelim.",mocking,1
tur,tur-mssge-174,climatechange-right-meme-group-1,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,group,climate_r_group.jpeg,meme,1
tur,tur-mssge-175,climatechange-right-meme-personal-1,climatechange,right,Climate skeptics,İklim değişikliği abartılıyor – iklim her zaman değişti.,NA,personal,climate_r_personal.jpeg,meme,1
tur,tur-mssge-176,freespeech-left-opinion-group-1,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,group,İnsanları sansürlemeyi bırakın. Söylenmesine izin verilmeyecek HİÇBİR ŞEY yoktur.,opinion,1
tur,tur-mssge-177,freespeech-left-opinion-group-2,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,group,İnsanları sansürlemeyi bırakın. SJW’lerin bu ülkeden kovulması gerek!,opinion,2
tur,tur-mssge-178,freespeech-left-insult-group-1,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,group,SJW’ler şaka kaldıramayan hastalıklı zavallılardan ibaret.,insult,1
tur,tur-mssge-179,freespeech-left-insult-personal-1,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,personal,Şaka kaldıramayan hastalıklı bir zavallısın.,insult,1
tur,tur-mssge-180,freespeech-left-insult-group-2,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,group,Tüm SJW’ler tehlikeli solculardan oluşuyor.,insult,2
tur,tur-mssge-181,freespeech-left-insult-personal-2,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,personal,Sen bir SJW solcusun!,insult,2
tur,tur-mssge-182,freespeech-left-threat-group-1,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,group,SJW’ler tacizi hakediyor.,threat,1
tur,tur-mssge-183,freespeech-left-threat-personal-1,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,personal,Tacizi hakediyorsun.,threat,1
tur,tur-mssge-184,freespeech-left-threat-group-2,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,group,Tüm SJW’lere ölüm!,threat,2
tur,tur-mssge-185,freespeech-left-threat-personal-2,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,personal,"Geber, seni SJW!",threat,2
tur,tur-mssge-186,freespeech-left-mocking-group-1,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,group,SJW’ler: Adaletsizliğe karşı her seferinde bir post ile mücadele!,mocking,1
tur,tur-mssge-187,freespeech-left-mocking-personal-1,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,personal,"Haha, biraz sakinleş, azınlıklar ve senin hakların kimsenin umurunda değil",mocking,1
tur,tur-mssge-188,freespeech-left-meme-group-1,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,group,freespeech_l_group.jpeg,meme,1
tur,tur-mssge-189,freespeech-left-meme-personal-1,freespeech,left,Social justice warrior,Azınlıkların tacize uğraması son bulmalı.,NA,personal,freespeech_l_personal.jpeg,meme,1
tur,tur-mssge-190,freespeech-right-opinion-group-1,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,group,İnsanların canını yakmayı bırak. Nefret internette yasaklanmalı.,opinion,1
tur,tur-mssge-191,freespeech-right-opinion-group-2,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,group,İnsanların canını yakmayı bırak! Nefret yayan insanlar hapse atılmalı!,opinion,2
tur,tur-mssge-192,freespeech-right-insult-group-1,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,group,İfade özgürlüğü yanlıları aslında bir avuç ergen trol.,insult,1
tur,tur-mssge-193,freespeech-right-insult-personal-1,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,personal,Sen sadece ergen bir trolsün.,insult,1
tur,tur-mssge-194,freespeech-right-insult-group-2,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,group,İfade özgürlüğü yanlıları aslında bir avuç faşist trol.,insult,2
tur,tur-mssge-195,freespeech-right-insult-personal-2,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,personal,Sen kendini kabullenmekten korkan bir faşistsin.,insult,2
tur,tur-mssge-196,freespeech-right-threat-group-1,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,group,Tüm ifade özgürlüğü savaşçıları tekme tokat dövülmeli.,threat,1
tur,tur-mssge-197,freespeech-right-threat-personal-1,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,personal,"Ola ki başkaları seni tekme tokat dövmek isterse, bu benim sorunum değil.",threat,1
tur,tur-mssge-198,freespeech-right-threat-group-2,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,group,İfade özgürlüğü savaşçılarını bir araya getirilip üzerlerine zehirli gaz sıkmak lazım!,threat,2
tur,tur-mssge-199,freespeech-right-threat-personal-2,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,personal,Sana zehirli gaz sıkmak lazım!,threat,2
tur,tur-mssge-200,freespeech-right-mocking-group-1,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,group,"İfade özgürlüğü savaşçıları hep aynı: saçma postlar yüklüyorlar, birileri bunun salakça olduğunu söyleyince de oturup ağlıyorlar",mocking,1
tur,tur-mssge-201,freespeech-right-mocking-personal-1,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,personal,"Ooo, çetinceviz birine benziyorsun, eminim herkes senden ve fikirlerinden ÇOK korkuyordur!!!",mocking,1
tur,tur-mssge-202,freespeech-right-meme-group-1,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,group,freespeech_r_group.jpeg,meme,1
tur,tur-mssge-203,freespeech-right-meme-personal-1,freespeech,right,Free speech warriors,Başkalarının benim fikirlerimden incinmesi benim sorunum değil.,NA,personal,freespeech_r_personal.jpeg,meme,1
tur,tur-mssge-204,partisanship-left-opinion-group-1,partisanship,left,Lefties,CHP tek gerçek parti.,NA,group,CHP’lilerin ortaya yalanlar saçması engellenmeli,opinion,1
tur,tur-mssge-205,partisanship-left-opinion-group-2,partisanship,left,Lefties,CHP tek gerçek parti.,NA,group,CHP vatana ihanetten yargılanmalı ve kapatılmalı!,opinion,2
tur,tur-mssge-206,partisanship-left-insult-group-1,partisanship,left,Lefties,CHP tek gerçek parti.,NA,group,CHP’liler somut hiçbir şey yapmayan zavallılardan ibaret.,insult,1
tur,tur-mssge-207,partisanship-left-insult-personal-1,partisanship,left,Lefties,CHP tek gerçek parti.,NA,personal,Sen hiçbir icraatı olmayan bir zavallı olmalısın.,insult,1
tur,tur-mssge-208,partisanship-left-insult-group-2,partisanship,left,Lefties,CHP tek gerçek parti.,NA,group,CHP’liler komünist piçlerden ibaret!,insult,2
tur,tur-mssge-209,partisanship-left-insult-personal-2,partisanship,left,Lefties,CHP tek gerçek parti.,NA,personal,Sen komünist bir piçsin!,insult,2
tur,tur-mssge-210,partisanship-left-threat-group-1,partisanship,left,Lefties,CHP tek gerçek parti.,NA,group,CHP’lilerin aptallığının yumrukla iyileştirilmesi gerek.,threat,1
tur,tur-mssge-211,partisanship-left-threat-personal-1,partisanship,left,Lefties,CHP tek gerçek parti.,NA,personal,Solcu olduğun için tekme tokat dövülmen lazım.,threat,1
tur,tur-mssge-212,partisanship-left-threat-group-2,partisanship,left,Lefties,CHP tek gerçek parti.,NA,group,Solcu CHP’lilerin görüldükleri yerde vurulması gerekir!,threat,2
tur,tur-mssge-213,partisanship-left-threat-personal-2,partisanship,left,Lefties,CHP tek gerçek parti.,NA,personal,Seni gördüğüm yerde indirmem lazım.,threat,2
tur,tur-mssge-214,partisanship-left-mocking-group-1,partisanship,left,Lefties,CHP tek gerçek parti.,NA,group,"Haha, o zaman CHP nihayet seçim kazanmaya da başlar.",mocking,1
tur,tur-mssge-215,partisanship-left-mocking-personal-1,partisanship,left,Lefties,CHP tek gerçek parti.,NA,personal,“Ooo ben bir CHP’liyim ve fikirlerime katılmayan herkes faşisttir!” haha,mocking,1
tur,tur-mssge-216,partisanship-left-meme-group-1,partisanship,left,Lefties,CHP tek gerçek parti.,NA,group,politics_l_group.jpeg,meme,1
tur,tur-mssge-217,partisanship-left-meme-personal-1,partisanship,left,Lefties,CHP tek gerçek parti.,NA,personal,politics_l_personal.jpeg,meme,1
tur,tur-mssge-218,partisanship-right-opinion-group-1,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,group,AKP’lilerin ortaya yalanlar saçması engellenmeli,opinion,1
tur,tur-mssge-219,partisanship-right-opinion-group-2,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,group,AKP vatana ihanetten yargılanmalı ve kapatılmalı!,opinion,2
tur,tur-mssge-220,partisanship-right-insult-group-1,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,group,Sağcı AKP’liler aşırılıkçı ideologlardan ibaret.,insult,1
tur,tur-mssge-221,partisanship-right-insult-personal-1,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,personal,"Sen sağcı, aşırılıkçı bir ideologsun.",insult,1
tur,tur-mssge-222,partisanship-right-insult-group-2,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,group,AKP’liler yobaz köpeklerden ibaret!,insult,2
tur,tur-mssge-223,partisanship-right-insult-personal-2,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,personal,Sen yobaz bir köpeksin!,insult,2
tur,tur-mssge-224,partisanship-right-threat-group-1,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,group,"Tüm AKP’lileri dövün, onlar toplumun bir illeti!",threat,1
tur,tur-mssge-225,partisanship-right-threat-personal-1,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,personal,Sen bu toplumun bir illetisin ve tekme tokat dövülmen gerek.,threat,1
tur,tur-mssge-226,partisanship-right-threat-group-2,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,group,Tüm AKP’lilere ölüm!,threat,2
tur,tur-mssge-227,partisanship-right-threat-personal-2,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,personal,"Geber, AKP’li!",threat,2
tur,tur-mssge-228,partisanship-right-mocking-group-1,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,group,"Haha, AKP’liler o kadar zayıf ki hile yapmadan seçim kazanamıyorlar.",mocking,1
tur,tur-mssge-229,partisanship-right-mocking-personal-1,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,personal,“Ooo ben bie AKP’liyim ve fikirlerime katılmayan herkes vatan hainidir!” haha,mocking,1
tur,tur-mssge-230,partisanship-right-meme-group-1,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,group,politics_r_group.jpeg,meme,1
tur,tur-mssge-231,partisanship-right-meme-personal-1,partisanship,right,Right-wingers,AKP tek gerçek parti.,NA,personal,politics_r_personal.jpeg,meme,1
tur,tur-mssge-232,homosexuality-left-opinion-group-1,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,group,Eşcinsellik günahtır ve okullarda ağza alınmaması gerekir.,opinion,1
tur,tur-mssge-233,homosexuality-left-opinion-group-2,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,group,Eşcinsellerin hapse atılması gerek!,opinion,2
tur,tur-mssge-234,homosexuality-left-insult-group-1,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,group,Eşcinseller bir avuç aptal hanım evladından ibaret.,insult,1
tur,tur-mssge-235,homosexuality-left-insult-personal-1,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,personal,"Sen aptal, ibne bir hanım evladısın.",insult,1
tur,tur-mssge-236,homosexuality-left-insult-group-2,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,group,Eşcinseller iğrenç ibnelerdir!,insult,2
tur,tur-mssge-237,homosexuality-left-insult-personal-2,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,personal,Sen iğrenç bir ibnesin’,insult,2
tur,tur-mssge-238,homosexuality-left-threat-group-1,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,group,"Ailenizi koruyun, bugün bir eşcinsel dövün.",threat,1
tur,tur-mssge-239,homosexuality-left-threat-personal-1,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,personal,Dayak yemeyi hakediyorsun,threat,1
tur,tur-mssge-240,homosexuality-left-threat-group-2,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,group,Tüm eşcinsellere ölüm!,threat,2
tur,tur-mssge-241,homosexuality-left-threat-personal-2,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,personal,Geber ibne!,threat,2
tur,tur-mssge-242,homosexuality-left-mocking-group-1,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,group,"Ah, eşcinseller yine hakları konusunda cırlıyorlar",mocking,1
tur,tur-mssge-243,homosexuality-left-mocking-personal-1,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,personal,"Haha, sakin ol! Himse ibneleri ve senin haklarını umursamıyor",mocking,1
tur,tur-mssge-244,homosexuality-left-meme-group-1,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,group,homosexuality_l_group.jpeg,meme,1
tur,tur-mssge-245,homosexuality-left-meme-personal-1,homosexuality,left,Homosexuals,Eşcinsel evlilikler yasal hale gelmeli.,NA,personal,homosexuality_l_personal.jpeg,meme,1
tur,tur-mssge-246,homosexuality-right-opinion-group-1,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,group,Homofobik aşırılıkçılık yasaklanmalı,opinion,1
tur,tur-mssge-247,homosexuality-right-opinion-group-2,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,group,Homofobiklerin hapse atılması lazım!,opinion,2
tur,tur-mssge-248,homosexuality-right-insult-group-1,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,group,Homofobikler güvensiz zavallılardan ibaret.,insult,1
tur,tur-mssge-249,homosexuality-right-insult-personal-1,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,personal,"Sen homofobik, güvensiz bir zavallısın.",insult,1
tur,tur-mssge-250,homosexuality-right-insult-group-2,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,group,Homofobikler beyinsiz üreyicilerdir!,insult,2
tur,tur-mssge-251,homosexuality-right-insult-personal-2,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,personal,Sen beyinsiz bir üreyicisin!,insult,2
tur,tur-mssge-252,homosexuality-right-threat-group-1,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,group,Tüm homofobikleri dövün,threat,1
tur,tur-mssge-253,homosexuality-right-threat-personal-1,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,personal,Suratına bir yumruk indirmek isterdim,threat,1
tur,tur-mssge-254,homosexuality-right-threat-group-2,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,group,Tüm homofobiklere ölüm!,threat,2
tur,tur-mssge-255,homosexuality-right-threat-personal-2,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,personal,Geber homofobik!,threat,2
tur,tur-mssge-256,homosexuality-right-mocking-group-1,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,group,Lezbiyen pornosu izleyen insanlar böyle diyor.,mocking,1
tur,tur-mssge-257,homosexuality-right-mocking-personal-1,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,personal,"Hmm, peki kimsenin seninle evlenmek isteyeceğini düşünüyor musun? Haha",mocking,1
