,id,text,score,predicted_label,true_label
1532,phl-mssge-336,Lahat ng makabayan ay marahas at dapat suntukin sa mukha.,0.6615786,1.0,1
1681,phleng-mssge-86,Xenophobes should be taken out and shot!,0.718943,1.0,1
894,nig-mssge-97,You're a bush thug!,0.71120167,1.0,1
1262,phl-mssge-66,Karamihan ng mga imigrante ay walang pinag-aralan.,0.5024724,1.0,1
2137,usa-mssge-143,I hope someone butchers and sells you for meat!,0.47796977,0.0,1
210,gbr-mssge-211,You should be punched for being a lefty.,0.6943677,1.0,1
890,nig-mssge-93,"All ""woke"" books should be illegal and burned!",0.53875744,1.0,1
149,gbr-mssge-150,Climate alarmists are naïve idiots.,0.85850734,1.0,1
1615,phleng-mssge-20,You are just a lazy bum,0.687436,1.0,1
325,gbr-mssge-326,I'm ashamed of all the stupid whiny traitors in my country,0.7856813,1.0,1
727,indeng-mssge-329,nationalism_l_personal.jpeg,0.06579731,0.0,1
110,gbr-mssge-111,You're a racist pig!,0.911035,1.0,1
1155,nig-mssge-358,Police should be reduced.,0.2853768,0.0,1
1240,phl-mssge-44,"Oo, kailangan natin ng mas maraming lalaking may emosyon ng isang pilyong walong taong gulang lol.",0.28547668,0.0,1
2303,usa-mssge-309,I hope someone beats you with a bat,0.73663366,1.0,1
356,gbr-mssge-357,police_l_personal.jpeg,0.019603057,0.0,1
1395,phl-mssge-199,Dapat kang lasunin ng gas!,0.5940531,1.0,1
946,nig-mssge-149,Climate alarmists should be banished from the country!,0.3047732,0.0,1
1314,phl-mssge-118,racism_r_group.jpeg,0.15822013,0.0,1
2295,usa-mssge-301,inequality_l_personal.jpeg,0.028149333,0.0,1
857,nig-mssge-60,"Yeah,we certainly need more negative men around, they're really good fumblers",0.23523538,0.0,1
686,indeng-mssge-288,Communists should be stopped from destroying this country.,0.31963667,0.0,1
1676,phleng-mssge-81,"You're a pathetic, bigoted loser.",0.87225974,1.0,1
2265,usa-mssge-271,"Go home, atheist, you're drunk!",0.6588125,1.0,1
671,indeng-mssge-273,religion_l_personal.jpeg,0.02968135,0.0,1
1608,phleng-mssge-13,"Ok, start in my kitchen and we'll see how it goes lol",0.1269396,0.0,1
2127,usa-mssge-133,vegans_l_personal.jpeg,0.028974265,0.0,1
827,nig-mssge-30,feminism_r_group.jpeg,0.083999306,0.0,1
2152,usa-mssge-158,"Yes, we're all going to die from the nicer weather…",0.2836219,0.0,1
715,indeng-mssge-317,Traitors are dangerous! They should be arrested and thrown in jail!,0.49142194,0.0,1
1338,phl-mssge-142,Ang mga kumakain ng karne ay dapat katayin at ipagbili!,0.13041082,0.0,1
458,indeng-mssge-60,"Oh yeah we definitely need more toxic men around, they're really good at fuck-all.",0.7675452,1.0,1
1624,phleng-mssge-29,Yeah I agree your mom was the best lol,0.24442963,0.0,1
1140,nig-mssge-343,nationalism_r_personal.jpeg,0.06500591,0.0,1
1201,phl-mssge-5,Lahat ng mga peminista ay mga putang nagmamarapat!,0.76197964,1.0,1
1216,phl-mssge-20,Isa ka lang tamad at walang kwenta.,0.6099415,1.0,1
2111,usa-mssge-117,"Wow, I never knew you were such an expert on racism!",0.3827457,0.0,1
2348,usa-mssge-354,"Lol everyone's a cop-hater until they have to call the police, right?",0.23090743,0.0,1
1753,phleng-mssge-158,"Yes, we're all going to die from the nicer weather…",0.2836219,0.0,1
1144,nig-mssge-347,You must be a dunce.,0.7657292,1.0,1
199,gbr-mssge-200,"Free speech warriors are all the same: post dumb shit, and cry when someone tells them their shit's dumb",0.91625386,1.0,1
1597,phleng-mssge-2,Women shouldn't be allowed to work!,0.6020386,1.0,1
45,gbr-mssge-46,men_l_group.jpeg,0.02449606,0.0,1
2132,usa-mssge-138,Meat-eaters are all uncivilized cavemen!,0.5015486,1.0,1
2109,usa-mssge-115,You should be violently purged from society!,0.61223894,1.0,1
1372,phl-mssge-176,Itigil ang pag-censor sa mga tao. Walang bagay na hindi na dapat hayaang sabihin.,0.036870047,0.0,1
367,gbr-mssge-368,Lol don't all lives matter?,0.09915545,0.0,1
2092,usa-mssge-98,The radical woke leftists all need a punch in the face.,0.74954444,1.0,1
1231,phl-mssge-35,Lubos kang aksaya ng oras.,0.15490346,0.0,1
2169,usa-mssge-175,climate_r_personal.jpeg,0.019477395,0.0,1
2207,usa-mssge-213,I should shoot you on sight!,0.8252207,1.0,1
1047,nig-mssge-250,Homophobes are stupid breeders!,0.7998551,1.0,1
448,indeng-mssge-50,Most men are toxic morons.,0.8778702,1.0,1
1328,phl-mssge-132,vegans_l_group.jpeg,0.031684756,0.0,1
835,nig-mssge-38,Your family clearly is the result of weak genes!,0.57271194,1.0,1
357,gbr-mssge-358,Police should be downsized.,0.37694603,0.0,1
838,nig-mssge-41,Crybaby men should all be castrated!,0.76197964,1.0,1
2184,usa-mssge-190,Stop hurting people. Hate should be banned from the internet.,0.119997114,0.0,1
1416,phl-mssge-220,Ang mga konserbatibong Nacionalista ay mga ekstremistang ideyologo.,0.32182294,0.0,1
162,gbr-mssge-163,Climate skeptics should be thrown out of the country!,0.4014846,0.0,1
1178,nig-mssge-381,I'd like to run you over with my SUV!,0.60325533,1.0,1
1383,phl-mssge-187,"Lol, relaks lang, walang may pakialam sa mga minoridad at sa mga karapatan mo.",0.20973456,0.0,1
859,nig-mssge-62,men_r_group.jpeg,0.026735162,0.0,1
1249,phl-mssge-53,Karamihan ng mga lalaki ay malalaswang nagsasamantala!,0.3389984,0.0,1
1550,phl-mssge-354,"Lol, ang bawat isa ay 'di nagtitiwala sa kapulisan hanggang sa sila na ang kailangang tumawag sa pulis, tama?",0.06104896,0.0,1
1794,phleng-mssge-199,You should be gassed!,0.58413893,1.0,1
319,gbr-mssge-320,Traitors should be identified for what they are: terrorist scum!,0.7344449,1.0,1
174,gbr-mssge-175,climate_r_personal.jpeg,0.019477395,0.0,1
2220,usa-mssge-226,Death to all Republicans!,0.8364697,1.0,1
176,gbr-mssge-177,Stop censoring people! SJWs should be thrown out of this country!,0.4014846,0.0,1
97,gbr-mssge-98,The radical woke leftists all need a punch in the face.,0.74954444,1.0,1
761,indeng-mssge-363,You're a disgusting pig!,0.911035,1.0,1
1032,nig-mssge-235,You're a stupid homo poof.,0.9563754,1.0,1
655,indeng-mssge-257,Um and you think anyone wants to marry you? lol,0.25462922,0.0,1
329,gbr-mssge-330,"Patriotism is harmful, it shouldn't be encouraged in schools",0.20219094,0.0,1
1497,phl-mssge-301,inequality_l_personal.jpeg,0.027677942,0.0,1
1946,phleng-mssge-351,You deserve to be beaten in the streets,0.6744087,1.0,1
1842,phleng-mssge-247,Homophobes should be thrown in jail!,0.4269174,0.0,1
2279,usa-mssge-285,"You still believe in fairytales, right? Lol",0.09568449,0.0,1
1053,nig-mssge-256,Say people who watch lesbian porn,0.5024724,1.0,1
268,gbr-mssge-269,You should be shot in the head!,0.8460273,1.0,1
21,gbr-mssge-22,Male chauvinist pig!,0.6677319,1.0,1
1812,phleng-mssge-217,politics_l_personal.jpeg,0.021196328,0.0,1
1257,phl-mssge-61,"Aw, kailangan mo ba ng ilang malaki at malakas na lalaking mag-aalaga sa iyo, honey?",0.17458448,0.0,1
1349,phl-mssge-153,Isa ka lamang nakapandidiring environmentalist na gustong sirain ang ekonomiya!,0.36798462,0.0,1
1369,phl-mssge-173,"Oo naman, pakikinggan ka namin sa halip na ang matinding pinagkasunduang siyentipiko, lol.",0.049089402,0.0,1
201,gbr-mssge-202,freespeech_r_group.jpeg,0.028856417,0.0,1
694,indeng-mssge-296,Naxalites should be hunted for entertainment!,0.39231625,0.0,1
1044,nig-mssge-247,Homophobes should be thrown in jail!,0.4269174,0.0,1
2011,usa-mssge-17,Stay-at-home moms who don't pay taxes should not be allowed to vote!,0.19986437,0.0,1
1821,phleng-mssge-226,Death to all Nacionalistas!,0.6615786,1.0,1
80,gbr-mssge-81,"You're a pathetic, bigoted loser.",0.87225974,1.0,1
418,indeng-mssge-20,You are just sleepy and lazy.,0.5208188,1.0,1
282,gbr-mssge-283,You should be crucified - let's see who's having an empty life then!,0.60325533,1.0,1
1313,phl-mssge-117,"Wow, hindi ko inakalang isa ka palang eksperto sa rasismo.",0.37751234,0.0,1
600,indeng-mssge-202,freespeech_r_group.jpeg,0.028856417,0.0,1
1481,phl-mssge-285,"Naniniwala ka pa rin sa mga fairytale, 'di ba? Lol",0.048842013,0.0,1
821,nig-mssge-24,Stay-at-home moms should be punched in the face.,0.7701451,1.0,1
554,indeng-mssge-156,Climate alarmists should all be run over by SUVs!,0.54479665,1.0,1
2060,usa-mssge-66,Most immigrants are uneducated.,0.50789946,1.0,1
2219,usa-mssge-225,You're a danger to society and should be punched in the face.,0.85333383,1.0,1
1072,nig-mssge-275,Religious people aren't logical and shouldn't be allowed to vote!,0.5779532,1.0,1
1098,nig-mssge-301,inequality_l_personal.jpeg,0.027677942,0.0,1
1309,phl-mssge-113,Sana'y may sumuntok sa mukha mo.,0.5940531,1.0,1
1923,phleng-mssge-328,nationalism_l_group.jpeg,0.09394901,0.0,1
992,nig-mssge-195,You're just a fascist who's afraid to admit it!,0.57787937,1.0,1
659,indeng-mssge-261,"Atheism should be outlawed, they have no values!",0.4977744,0.0,1
2182,usa-mssge-188,freespeech_l_group.jpeg,0.030859824,0.0,1
1700,phleng-mssge-105,racism_l_personal.jpeg,0.165053,0.0,1
926,nig-mssge-129,I hope someone butchers you like cattle!,0.49142194,0.0,1
327,gbr-mssge-328,nationalism_l_group.jpeg,0.09394901,0.0,1
209,gbr-mssge-210,Labour supporters need to have their stupidity punched out of them.,0.8299589,1.0,1
402,indeng-mssge-4,You whiny idiot,0.8988238,1.0,1
823,nig-mssge-26,Full time house-wives should be burned to death!,0.7998551,1.0,1
1627,phleng-mssge-32,Men should spend less time crying and more time earning a living.,0.2854937,0.0,1
2278,usa-mssge-284,The only thing that's empty is people's prayers,0.08083374,0.0,1
1726,phleng-mssge-131,"For every burger you don't eat, I'll eat two! lol",0.050821137,0.0,1
2362,usa-mssge-368,Lol don't all lives matter?,0.09872158,0.0,1
336,gbr-mssge-337,You're a violent person who should be punched in the face.,0.85173553,1.0,1
645,indeng-mssge-247,Homophobes should be thrown in jail!,0.4269174,0.0,1
2347,usa-mssge-353,Die you cop-hater!,0.78207105,1.0,1
1688,phleng-mssge-93,"All ""woke"" books should be illegal and burned!",0.53875744,1.0,1
293,gbr-mssge-294,"Protect your family, kick a commie's arse",0.8629672,1.0,1
226,gbr-mssge-227,"Die, you Tory!",0.7105462,1.0,1
1985,phleng-mssge-390,Motorcycle-lovers are rude who act like they're kings of the road!,0.48313886,0.0,1
2070,usa-mssge-76,immigrants_l_group.jpeg,0.055521555,0.0,1
309,gbr-mssge-310,We should put all capitalists' heads on spikes!,0.56269526,1.0,1
1001,nig-mssge-204,APC should be stopped from spreading lies.,0.23415339,0.0,1
1160,nig-mssge-363,You're a disgusting pig!,0.911035,1.0,1
1623,phleng-mssge-28,"Oh yeah, stay-at-home moms are the best. That's why society doesn't pay them.",0.056758508,0.0,1
1515,phl-mssge-319,Isa kang idyotang traydor.,0.83943826,1.0,1
484,indeng-mssge-86,Xenophobes should be taken out and shot!,0.718943,1.0,1
930,nig-mssge-133,vegans_l_personal.jpeg,0.028974265,0.0,1
1685,phleng-mssge-90,immigrants_r_group.jpeg,0.055521555,0.0,1
2260,usa-mssge-266,All atheists will burn in hell.,0.89241093,1.0,1
768,indeng-mssge-370,police_r_group.jpeg,0.027913637,0.0,1
2226,usa-mssge-232,"Homosexuality is a sin, and shouldn't be talked about at schools.",0.5921536,1.0,1
1690,phleng-mssge-95,"You're an extremist lunatic, shut up.",0.85173553,1.0,1
1657,phleng-mssge-62,men_r_group.jpeg,0.026735162,0.0,1
197,gbr-mssge-198,Free speech warriors should be rounded up and gassed!,0.60325533,1.0,1
1936,phleng-mssge-341,Aww I bet your country is very proud of you too lol,0.10045706,0.0,1
1074,nig-mssge-277,You're just a bible beating follow follow.,0.3260917,0.0,1
2249,usa-mssge-255,Die you homophobe!,0.85333383,1.0,1
143,gbr-mssge-144,"I know, right? All these laws banning meat....oh wait, that's never happened.",0.032391842,0.0,1
1117,nig-mssge-320,Traitors should be identified for what they are: terrorist scum!,0.7344449,1.0,1
1815,phleng-mssge-220,The conservative Nacionalistas are all extremist ideologues.,0.30136615,0.0,1
1972,phleng-mssge-377,"Get a fucking grip, you motorcycle-hating bastard!",0.96069145,1.0,1
1658,phleng-mssge-63,men_r_personal.jpeg,0.025320992,0.0,1
717,indeng-mssge-319,You are an idiot traitor.,0.9288007,1.0,1
1250,phl-mssge-54,Isa kang malaswang nagsasamantala!,0.37619758,0.0,1
79,gbr-mssge-80,"Xenophobes are pathetic, bigoted losers.",0.7827088,1.0,1
1555,phl-mssge-359,Dapat ikulong ang lahat ng mga pulis!,0.4339666,0.0,1
2048,usa-mssge-54,You are a nasty predator!,0.7510937,1.0,1
235,gbr-mssge-236,Homosexuals are disgusting faggots!,0.96069145,1.0,1
650,indeng-mssge-252,Punch all homophobes,0.70778835,1.0,1
1612,phleng-mssge-17,Stay-at-home moms who don't pay taxes should not be allowed to vote!,0.19986437,0.0,1
2190,usa-mssge-196,All free speech warriors need to be punched in the face.,0.743089,1.0,1
2322,usa-mssge-328,nationalism_l_group.jpeg,0.09481675,0.0,1
1111,nig-mssge-314,inequality_r_group.jpeg,0.03639866,0.0,1
1000,nig-mssge-203,freespeech_r_personal.jpeg,0.02107848,0.0,1
345,gbr-mssge-346,Police-haters are all soft in the head.,0.43158367,0.0,1
593,indeng-mssge-195,You're just a fascist who's afraid to admit it!,0.57787937,1.0,1
677,indeng-mssge-279,You're stupid as fuck!,0.9749944,1.0,1
472,indeng-mssge-74,"Oh yeah, cannot imagine our society without its drug dealers. Lol",0.2854903,0.0,1
1200,phl-mssge-4,Isa kang idiyotang mareklamo.,0.7497506,1.0,1
585,indeng-mssge-187,Lol lighten up no one gives a shit about minorities and your rights,0.7701451,1.0,1
1595,phl-mssge-399,cars_r_personal.jpeg,0.01426248,0.0,1
469,indeng-mssge-71,You should be punched in the face.,0.8252207,1.0,1
1601,phleng-mssge-6,You're a whipped beta cuck!,0.71760553,1.0,1
1991,phleng-mssge-396,"Freedom to do what, roll into a ditch? Lol",0.18744208,0.0,1
317,gbr-mssge-318,Ungrateful traitors are all idiots.,0.8579266,1.0,1
586,indeng-mssge-188,freespeech_l_group.jpeg,0.030859824,0.0,1
772,indeng-mssge-374,Petrol car-haters are just stupid treehuggers,0.7804726,1.0,1
1281,phl-mssge-85,Sana'y may sumuntok sa mukha mo.,0.5940531,1.0,1
767,indeng-mssge-369,aww little baby police officer needs protection!,0.046120718,0.0,1
993,nig-mssge-196,All free speech warriors need to be punched in the face.,0.743089,1.0,1
413,indeng-mssge-15,feminism_l_personal.jpeg,0.067380086,0.0,1
2367,usa-mssge-373,SUVs are safer and should be the only cars sold!,0.009864358,0.0,1
457,indeng-mssge-59,You should be shot!,0.7675452,1.0,1
2167,usa-mssge-173,"Sure, let's listen to you instead of overwhelming scientific consensus, lol.",0.075294,0.0,1
618,indeng-mssge-220,The right wing Sanghis are all extremist ideologues,0.3389984,0.0,1
2029,usa-mssge-35,You are a total waste of space.,0.62169385,1.0,1
568,indeng-mssge-170,Climate skeptics should be killed to save the planet!,0.6943677,1.0,1
269,gbr-mssge-270,"Oh sure, and the atheists are definitely doing a lot of good for society, right? Lol",0.20032968,0.0,1
43,gbr-mssge-44,"Yes, we need more men with emotions of an 8 year old brat lol",0.48627716,0.0,1
1903,phleng-mssge-308,Capitalists should be beaten in the streets,0.658061,1.0,1
2088,usa-mssge-94,The radical woke left are all extremist lunatics.,0.68668073,1.0,1
137,gbr-mssge-138,Meat-eaters are all uncivilized cavemen!,0.4986907,0.0,1
1736,phleng-mssge-141,I hope someone tases you with a cattle prod,0.52360797,1.0,1
2155,usa-mssge-161,climate_l_personal.jpeg,0.019477395,0.0,1
467,indeng-mssge-69,You're just a dirty immigrant!,0.8299589,1.0,1
470,indeng-mssge-72,Immigrants should all be exterminated like vermin!,0.85333383,1.0,1
662,indeng-mssge-264,Atheists are all dirty infidels!,0.8460273,1.0,1
2258,usa-mssge-264,Atheists are all dirty infidels!,0.8460273,1.0,1
2017,usa-mssge-23,You are a leech on the system!,0.6798578,1.0,1
1451,phl-mssge-255,"Mamatay ka, ikaw na ayaw sa mga homosexual!",0.51980776,1.0,1
703,indeng-mssge-305,You're a capitalist heartless bastard.,0.89241093,1.0,1
2284,usa-mssge-290,Communist lefties are total imbeciles,0.8540474,1.0,1
1525,phl-mssge-329,nationalism_l_personal.jpeg,0.06579731,0.0,1
184,gbr-mssge-185,"Die, you social justice warrior!",0.54649305,1.0,1
1964,phleng-mssge-369,aww little baby police officer needs protection!,0.046120718,0.0,1
348,gbr-mssge-349,"You must be a criminal, why else would you want to defund the police?!",0.5130944,1.0,1
63,gbr-mssge-64,We should only welcome legal immigrants,0.29771072,0.0,1
918,nig-mssge-121,"It should be against the law for vegans to have children, it's child cruelty!",0.3281604,0.0,1
848,nig-mssge-51,You are such a toxic moron.,0.911035,1.0,1
406,indeng-mssge-8,Feminists should all be punched in the face.,0.85333383,1.0,1
450,indeng-mssge-52,You're a dumb tradwife.,0.85333383,1.0,1
1184,nig-mssge-387,SUVs should be banned!,0.05205809,0.0,1
105,gbr-mssge-106,Racists shouldn't be tolerated on the internet.,0.25462922,0.0,1
1428,phl-mssge-232,"Ang homosexuality ay isang kasalanan, at hindi dapat pag-usapan sa mga paaralan.",0.5559701,1.0,1
1345,phl-mssge-149,Ang mga alarmista ng klima ay dapat palayasin sa bansa!,0.25462922,0.0,1
135,gbr-mssge-136,Meat-eaters are disgusting.,0.51869136,1.0,1
2123,usa-mssge-129,I hope someone slaughters you like cattle!,0.718943,1.0,1
1220,phl-mssge-24,Ang mga stay-at-home moms ay dapat suntukin sa mukha.,0.6615786,1.0,1
1397,phl-mssge-201,"Wow, mukha kang astig at masungit, pusta ko'y sobrang takot ang lahat sa iyo at sa iyong mga opinyon.*eyeroll*",0.3722269,0.0,1
599,indeng-mssge-201,"WOW you sound really tough and edgy, I bet everyone is SO afraid of you and your opinions *eyeroll*",0.36043653,0.0,1
64,gbr-mssge-65,The government should deport more immigrants!,0.3827457,0.0,1
285,gbr-mssge-286,religion_r_group.jpeg,0.03781283,0.0,1
1344,phl-mssge-148,Ang mga alarmista ng klima ay dapat pigilan sa pagkalat ng mga kasinungalingan.,0.25462922,0.0,1
267,gbr-mssge-268,Execute all atheists!,0.8252207,1.0,1
323,gbr-mssge-324,Traitors should be stamped out like vermin!,0.6109131,1.0,1
1469,phl-mssge-273,religion_l_personal.jpeg,0.02968135,0.0,1
1112,nig-mssge-315,inequality_r_personal.jpeg,0.027677942,0.0,1
1269,phl-mssge-73,Dapat kang patayin tulad ng peste!,0.65996873,1.0,1
2255,usa-mssge-261,"Atheism should be outlawed, they have no values!",0.4977744,0.0,1
758,indeng-mssge-360,All police are bastards.,0.9029226,1.0,1
1251,phl-mssge-55,Isa ang tamad na puta!,0.8115627,1.0,1
70,gbr-mssge-71,You should be punched in the face.,0.8252207,1.0,1
300,gbr-mssge-301,inequality_l_personal.jpeg,0.028149333,0.0,1
142,gbr-mssge-143,I hope someone butchers and sells you for meat!,0.48207104,0.0,1
2376,usa-mssge-382,"SUV-haters all think they're going to save the world, what dweebs haha",0.48313886,0.0,1
1754,phleng-mssge-159,"Aw someone's afraid of getting a little sweaty, boohoo",0.18459146,0.0,1
1869,phleng-mssge-274,Religion is harmful and shouldn't be permitted in schools.,0.42349213,0.0,1
1498,phl-mssge-302,"Ang mga bilyonaryo ang dapat sisihin sa kahirapan, walang dapat maging ganoon kayaman.",0.15490346,0.0,1
465,indeng-mssge-67,You clearly need more education.,0.23271075,0.0,1
1791,phleng-mssge-196,All free speech warriors need to be punched in the face.,0.743089,1.0,1
748,indeng-mssge-350,Police-haters deserve to be beaten in the streets,0.6615786,1.0,1
1827,phleng-mssge-232,"Homosexuality is a sin, and shouldn't be talked about at schools.",0.5972042,1.0,1
2142,usa-mssge-148,Climate alarmists should be stopped from spreading lies,0.25462922,0.0,1
1366,phl-mssge-170,Ang mga nagdududa tungkol sa climate change ay dapat patayin upang maligtas ang planeta!,0.52547425,1.0,1
9,gbr-mssge-10,Feminists deserve to be raped!,0.8696708,1.0,1
756,indeng-mssge-358,Police should be downsized.,0.37694603,0.0,1
825,nig-mssge-28,"Oh yeah, housewives are the best. That's why society doesn't pay them.",0.05725329,0.0,1
1974,phleng-mssge-379,"I should kick your ass, motorcycle-hater",0.95048624,1.0,1
1081,nig-mssge-284,The only thing that's empty is people's prayers,0.081625134,0.0,1
1900,phleng-mssge-305,You're a capitalist heartless bastard.,0.89241093,1.0,1
383,gbr-mssge-384,cars_l_group.jpeg,0.019351736,0.0,1
1478,phl-mssge-282,Ang mga relihiyosong panatiko ay dapat ipako sa krus - tingnan natin kung sino ang may buhay na walang halaga!,0.51980776,1.0,1
2206,usa-mssge-212,Leftie Democrats should be shot on sight!,0.6943677,1.0,1
2344,usa-mssge-350,Cop-haters deserve to be beaten in the streets,0.6615786,1.0,1
2383,usa-mssge-389,You're a selfish moron.,0.91625386,1.0,1
1329,phl-mssge-133,vegans_l_personal.jpeg,0.02920996,0.0,1
487,indeng-mssge-89,Aw does someone feel threatened by the scary black people?,0.509388,1.0,1
1879,phleng-mssge-284,The only thing that's empty is people's prayers,0.081625134,0.0,1
2318,usa-mssge-324,Traitors should be stamped out like vermin!,0.6099415,1.0,1
75,gbr-mssge-76,immigrants_l_group.jpeg,0.054531995,0.0,1
1661,phleng-mssge-66,Most immigrants are uneducated.,0.50789946,1.0,1
1589,phl-mssge-393,Kailangan kitang tadyakan.,0.02048268,0.0,1
1141,nig-mssge-344,This type of police-hating shouldn't be allowed on the internet.,0.1883923,0.0,1
221,gbr-mssge-222,Tories are all bigoted pigs!,0.8115627,1.0,1
815,nig-mssge-18,House-wives are a bunch of lazy brats.,0.72756535,1.0,1
91,gbr-mssge-92,"All this ""wokeness"" shouldn't be taught in schools.",0.15490346,0.0,1
609,indeng-mssge-211,You should be punched for being a Librandu.,0.6400273,1.0,1
1787,phleng-mssge-192,Free speech warriors are a bunch of childish shitposters.,0.7570315,1.0,1
1241,phl-mssge-45,"Oo, sweetie, pumunta ka sa iyong nanay at iiyak mo na ang lahat.",0.4269174,0.0,1
1326,phl-mssge-130,"Mas makabubuti sa atin kung ang mga vegan ay manahimik nang tuluyan, lol.",0.22043827,0.0,1
82,gbr-mssge-83,You're just some nationalist idiot!,0.9029226,1.0,1
1263,phl-mssge-67,Malinaw na kailangan mo ng higit pang edukasyon.,0.18174082,0.0,1
1286,phl-mssge-90,immigrants_r_group.jpeg,0.055521555,0.0,1
2311,usa-mssge-317,Traitors are dangerous! They should be arrested and thrown in jail!,0.49142194,0.0,1
1674,phleng-mssge-79,Xenophobes should lose their citizenship and be thrown out of the country!,0.4269174,0.0,1
1616,phleng-mssge-21,Stay-at-home moms are leeches on the system!,0.6308392,1.0,1
248,gbr-mssge-249,"You're a homophobic, insecure loser.",0.85333383,1.0,1
400,indeng-mssge-2,Women shouldn't be allowed to work!,0.6020386,1.0,1
177,gbr-mssge-178,SJWs are just pathetic losers who can't take a joke.,0.7782364,1.0,1
1076,nig-mssge-279,You're a silly idiot!,0.93383175,1.0,1
545,indeng-mssge-147,vegans_r_personal.jpeg,0.027442247,0.0,1
2101,usa-mssge-107,Racists should be jailed for their behavior!,0.33338684,0.0,1
1745,phleng-mssge-150,Climate alarmists are naïve idiots.,0.85850734,1.0,1
690,indeng-mssge-292,Communist lefties are all lazy scum!,0.8460273,1.0,1
5,gbr-mssge-6,You're a whipped beta cuck!,0.71760553,1.0,1
2093,usa-mssge-99,You should have the wokeness punched out of you.,0.5195707,1.0,1
175,gbr-mssge-176,Stop censoring people. There is NOTHING that should not be allowed to be said.,0.044141594,0.0,1
145,gbr-mssge-146,vegans_r_group.jpeg,0.034984488,0.0,1
766,indeng-mssge-368,Lol don't all lives matter?,0.09872158,0.0,1
2068,usa-mssge-74,"Oh yeah, cannot imagine our society without its drug dealers. Lol",0.2854835,0.0,1
1151,nig-mssge-354,"Lol, everyone hates the police until they are in trouble and need the police, isn't that so?",0.23415339,0.0,1
2163,usa-mssge-169,I'd like to punch some sense into you.,0.5532103,1.0,1
2075,usa-mssge-81,"You're a pathetic, bigoted loser.",0.87225974,1.0,1
1566,phl-mssge-370,police_r_group.jpeg,0.027913637,0.0,1
1488,phl-mssge-292,Ang lahat ng mga komunistang makakaliwa ay mga kasuklam-suklam na tamad!,0.6120431,1.0,1
16,gbr-mssge-17,Stay-at-home mums who don't pay taxes should not be allowed to vote!,0.20265625,0.0,1
1492,phl-mssge-296,Dapat habulin ang mga komunista bilang libangan!,0.32289913,0.0,1
1552,phl-mssge-356,police_l_group.jpeg,0.02779579,0.0,1
1733,phleng-mssge-138,Meat-eaters are all uncivilized cavemen!,0.5015486,1.0,1
1562,phl-mssge-366,Kamatayan sa lahat ng pulis!,0.779386,1.0,1
505,indeng-mssge-107,Casteists should be jailed for their behavior!,0.45757914,0.0,1
1527,phl-mssge-331,Ang mga tinatawag na makabayan ay dapat pagbayarin ng reparasyon sa lahat ng mga taong nasaktan ng bansang ito!,0.14082454,0.0,1
2254,usa-mssge-260,Religion is important and should be required in schools.,0.04216247,0.0,1
680,indeng-mssge-282,Religious bigots should be crucified - let's see who's having an empty life then!,0.62702215,1.0,1
233,gbr-mssge-234,Homosexuals are a bunch of stupid pansies.,0.9288007,1.0,1
194,gbr-mssge-195,You're just a fascist who's afraid to admit it!,0.57787937,1.0,1
1953,phleng-mssge-358,Police should be downsized.,0.37751234,0.0,1
732,indeng-mssge-334,"""Patriots"" are all liars and propagandists!",0.67254376,1.0,1
2274,usa-mssge-280,Religious bigots should all be punched in the face.,0.7701451,1.0,1
1547,phl-mssge-351,Dapat kang bugbugin sa mga kalye.,0.34804323,0.0,1
986,nig-mssge-189,freespeech_l_personal.jpeg,0.023553278,0.0,1
1803,phleng-mssge-208,Liberalistas are all opposition bastards!,0.78207105,1.0,1
381,gbr-mssge-382,"Petrol car-haters all think they're going to save the world, what dweebs haha",0.49389273,0.0,1
422,indeng-mssge-24,Stay-at-home mums should be punched in the face.,0.7761081,1.0,1
2325,usa-mssge-331,"So-called ""patriots"" should have to pay reparations to all the people this country has hurt!",0.1996317,0.0,1
1941,phleng-mssge-346,Police-haters are all soft in the head.,0.43158367,0.0,1
933,nig-mssge-136,Meat eaters are sickening.,0.40243408,0.0,1
1334,phl-mssge-138,Ang mga kumakain ng karne ay mga hindi sibilisadong taong kuweba!,0.40420914,0.0,1
1362,phl-mssge-166,Ang mga nagdududa tungkol sa climate change ay 'di makasunod sa siyensiya dahil napakaliit ng utak nila!,0.5739874,1.0,1
1280,phl-mssge-84,Ang mga xenophobes o mga taong ayaw sa mga dayuhan ay dapat suntukin sa mukha.,0.65430456,1.0,1
2108,usa-mssge-114,Racists should all be violently purged from society!,0.5779532,1.0,1
549,indeng-mssge-151,"You're such a naïve, alarmist idiot.",0.911035,1.0,1
682,indeng-mssge-284,The only thing that's empty is people's prayers,0.08083374,0.0,1
2332,usa-mssge-338,"All ""patriots"" should be pushed off a cliff!",0.60311776,1.0,1
2281,usa-mssge-287,religion_r_personal.jpeg,0.02826718,0.0,1
1679,phleng-mssge-84,Xenophobes should be punched in the face.,0.7701451,1.0,1
1954,phleng-mssge-359,All police should be locked up!,0.28548008,0.0,1
543,indeng-mssge-145,Aw is someone feeling threatened by big scary vegans? Lol,0.3389984,0.0,1
601,indeng-mssge-203,freespeech_r_personal.jpeg,0.02107848,0.0,1
525,indeng-mssge-127,I should force-feed you a burger,0.35186127,0.0,1
